video_id,window_index,window_start_frame,window_start_sec,score,binary_at_selected_threshold,label,direction,confidence_mean
00346_H_A_N_C7,4,192,3.203000068664551,0.7448123097419739,1,0,N,0.4687175750732422
00346_H_A_N_C7,6,198,3.302999973297119,0.6460080146789551,1,0,N,0.4703996479511261
00346_H_A_N_C7,8,204,3.4030001163482666,0.5546247363090515,1,0,N,0.474674254655838
00346_H_A_N_C7,10,210,3.503999948501587,0.5231901407241821,0,0,N,0.48319727182388306
00346_H_A_N_C7,12,216,3.6040000915527344,0.4577972888946533,0,0,N,0.48943719267845154
00346_H_A_N_C7,14,222,3.7039999961853027,0.41984111070632935,0,0,N,0.4911690652370453
00346_H_A_N_C7,16,228,3.803999900817871,0.4040069282054901,0,0,N,0.4906255602836609
00346_H_A_N_C7,18,234,3.9040000438690186,0.3550245463848114,0,0,N,0.4861219525337219
00346_H_A_N_C7,20,240,4.004000186920166,0.3581133484840393,0,0,N,0.4827471077442169
00346_H_A_N_C7,22,246,4.104000091552734,0.3784034848213196,0,0,N,0.481009304523468
00346_H_A_N_C7,24,252,4.203999996185303,0.34086674451828003,0,0,N,0.47597894072532654
00346_H_A_N_C7,26,258,4.303999900817871,0.34332531690597534,0,0,N,0.47362083196640015
00346_H_A_N_C7,28,264,4.4039998054504395,0.30260396003723145,0,0,N,0.4657076597213745
00346_H_A_N_C7,30,270,4.505000114440918,0.19480562210083008,0,0,N,0.4596686065196991
00346_H_A_N_C7,32,276,4.605000019073486,0.1382605880498886,0,0,N,0.4523768126964569
00346_H_A_N_C7,34,282,4.704999923706055,0.1493424028158188,0,0,N,0.44605544209480286
00346_H_A_N_C7,36,288,4.804999828338623,0.13382931053638458,0,0,N,0.4384782612323761
00346_H_A_N_C7,38,294,4.90500020980835,0.10139868408441544,0,0,N,0.43251436948776245
00346_H_A_N_C7,40,300,5.005000114440918,0.10081648826599121,0,0,N,0.42720144987106323
00346_H_A_N_C7,42,306,5.105000019073486,0.11379584670066833,0,0,N,0.42330941557884216
00346_H_A_N_C7,44,312,5.204999923706055,0.15102942287921906,0,0,N,0.4208149015903473
00346_H_A_N_C7,46,318,5.304999828338623,0.14789193868637085,0,0,N,0.4167773723602295
00346_H_A_N_C7,48,324,5.40500020980835,0.13185067474842072,0,0,N,0.4138997495174408
00346_H_A_N_C7,50,330,5.50600004196167,0.119425468146801,0,0,N,0.4079305827617645
00346_H_A_N_C7,52,336,5.605999946594238,0.11593887209892273,0,0,N,0.4045300781726837
00346_H_A_N_C7,54,342,5.705999851226807,0.11534390598535538,0,0,N,0.4015797972679138
00346_H_A_N_C7,56,348,5.806000232696533,0.12083590775728226,0,0,N,0.4004935920238495
00346_H_A_N_C7,58,354,5.906000137329102,0.12019924074411392,0,0,N,0.4026724398136139
00346_H_A_N_C7,60,360,6.00600004196167,0.12287245690822601,0,0,N,0.4032018780708313
00346_H_A_N_C7,62,366,6.105999946594238,0.12417624890804291,0,0,N,0.4062545895576477
00346_H_A_N_C7,64,372,6.205999851226807,0.12368474900722504,0,0,N,0.4101211130619049
00346_H_A_N_C7,66,378,6.306000232696533,0.1208261102437973,0,0,N,0.41144177317619324
00346_H_A_N_C7,68,384,6.406000137329102,0.12973032891750336,0,0,N,0.41585060954093933
00346_H_A_N_C7,70,390,6.50600004196167,0.13188529014587402,0,0,N,0.4166572690010071
00346_H_A_N_C7,72,396,6.60699987411499,0.1318136304616928,0,0,N,0.4161340892314911
00346_H_A_N_C7,74,402,6.706999778747559,0.13239823281764984,0,0,N,0.4144290089607239
00346_H_A_N_C7,76,408,6.807000160217285,0.13850325345993042,0,0,N,0.41440901160240173
00346_H_A_N_C7,78,414,6.9070000648498535,0.1454143524169922,0,0,N,0.4144277274608612
00346_H_A_N_C7,80,420,7.006999969482422,0.14608201384544373,0,0,N,0.4143640398979187
00529_H_D_N_C7,0,180,3.003000020980835,0.5355450510978699,1,0,N,0.5828641057014465
00529_H_D_N_C7,2,186,3.1029999256134033,0.5400642156600952,1,0,N,0.57185298204422
00529_H_D_N_C7,4,192,3.203000068664551,0.5311622023582458,1,0,N,0.5622164607048035
00529_H_D_N_C7,6,198,3.302999973297119,0.523811399936676,0,0,N,0.5530757308006287
00529_H_D_N_C7,8,204,3.4030001163482666,0.5331444144248962,1,0,N,0.5410152673721313
00529_H_D_N_C7,10,210,3.503999948501587,0.5787137150764465,1,0,N,0.5276204943656921
00529_H_D_N_C7,12,216,3.6040000915527344,0.613918125629425,1,0,N,0.5074936151504517
00529_H_D_N_C7,14,222,3.7039999961853027,0.5959954261779785,1,0,N,0.4991458058357239
00529_H_D_N_C7,16,228,3.803999900817871,0.5577924251556396,1,0,N,0.49798551201820374
00529_H_D_N_C7,18,234,3.9040000438690186,0.6024165153503418,1,0,N,0.4963393211364746
00529_H_D_N_C7,20,240,4.004000186920166,0.5228491425514221,0,0,N,0.49521604180336
00529_H_D_N_C7,22,246,4.104000091552734,0.3974984586238861,0,0,N,0.4964134693145752
00529_H_D_N_C7,24,252,4.203999996185303,0.24157312512397766,0,0,N,0.5026116371154785
00529_H_D_N_C7,26,258,4.303999900817871,0.19862990081310272,0,0,N,0.5162932276725769
00529_H_D_N_C7,28,264,4.4039998054504395,0.17921702563762665,0,0,N,0.5263059139251709
00529_H_D_N_C7,30,270,4.505000114440918,0.16700397431850433,0,0,N,0.5295000076293945
00529_H_D_N_C7,32,276,4.605000019073486,0.16464686393737793,0,0,N,0.5292419195175171
00529_H_D_N_C7,34,282,4.704999923706055,0.16384299099445343,0,0,N,0.5226385593414307
00529_H_D_N_C7,36,288,4.804999828338623,0.14267663657665253,0,0,N,0.516082227230072
00529_H_D_N_C7,38,294,4.90500020980835,0.14958904683589935,0,0,N,0.5086957216262817
00529_H_D_N_C7,40,300,5.005000114440918,0.13721925020217896,0,0,N,0.49961453676223755
00529_H_D_N_C7,42,306,5.105000019073486,0.12621843814849854,0,0,N,0.4963919222354889
00529_H_D_N_C7,44,312,5.204999923706055,0.12766146659851074,0,0,N,0.49723556637763977
00529_H_D_N_C7,46,318,5.304999828338623,0.12692655622959137,0,0,N,0.5011756420135498
00529_H_D_N_C7,48,324,5.40500020980835,0.12900999188423157,0,0,N,0.5078688859939575
00529_H_D_N_C7,50,330,5.50600004196167,0.12019814550876617,0,0,N,0.5106244683265686
00529_H_D_N_C7,52,336,5.605999946594238,0.12416137009859085,0,0,N,0.5153830051422119
00529_H_D_N_C7,54,342,5.705999851226807,0.13333658874034882,0,0,N,0.5182679891586304
00529_H_D_N_C7,56,348,5.806000232696533,0.14340950548648834,0,0,N,0.5148487687110901
00529_H_D_N_C7,58,354,5.906000137329102,0.14311334490776062,0,0,N,0.5085378885269165
00529_H_D_N_C7,60,360,6.00600004196167,0.14635339379310608,0,0,N,0.49822789430618286
00529_H_D_N_C7,62,366,6.105999946594238,0.15965844690799713,0,0,N,0.48914635181427
00529_H_D_N_C7,64,372,6.205999851226807,0.17631740868091583,0,0,N,0.47983551025390625
00529_H_D_N_C7,66,378,6.306000232696533,0.2502320110797882,0,0,N,0.4723190367221832
00529_H_D_N_C7,68,384,6.406000137329102,0.3237879276275635,0,0,N,0.4634498059749603
00529_H_D_N_C7,70,390,6.50600004196167,0.34292709827423096,0,0,N,0.4589690864086151
00529_H_D_N_C7,72,396,6.60699987411499,0.4050690829753876,0,0,N,0.45585548877716064
00529_H_D_N_C7,74,402,6.706999778747559,0.45067986845970154,0,0,N,0.4552224576473236
00529_H_D_N_C7,76,408,6.807000160217285,0.39001402258872986,0,0,N,0.45814642310142517
00529_H_D_N_C7,78,414,6.9070000648498535,0.35583335161209106,0,0,N,0.4680273234844208
00529_H_D_N_C7,80,420,7.006999969482422,0.351603239774704,0,0,N,0.47796228528022766
00533_H_D_N_C7,0,180,3.003000020980835,0.9115926027297974,1,0,N,0.5166887640953064
00533_H_D_N_C7,2,186,3.1029999256134033,0.8845638036727905,1,0,N,0.5087270736694336
00533_H_D_N_C7,4,192,3.203000068664551,0.7375643849372864,1,0,N,0.5097132921218872
00533_H_D_N_C7,6,198,3.302999973297119,0.5877482295036316,1,0,N,0.5198302268981934
00533_H_D_N_C7,8,204,3.4030001163482666,0.518463671207428,0,0,N,0.5198259949684143
00533_H_D_N_C7,10,210,3.503999948501587,0.4485165476799011,0,0,N,0.5159355401992798
00533_H_D_N_C7,12,216,3.6040000915527344,0.38110604882240295,0,0,N,0.511256992816925
00533_H_D_N_C7,14,222,3.7039999961853027,0.34919217228889465,0,0,N,0.5119000673294067
00533_H_D_N_C7,16,228,3.803999900817871,0.3449615240097046,0,0,N,0.5062863826751709
00533_H_D_N_C7,18,234,3.9040000438690186,0.3343086242675781,0,0,N,0.5021878480911255
00533_H_D_N_C7,20,240,4.004000186920166,0.33701595664024353,0,0,N,0.5006080865859985
00533_H_D_N_C7,22,246,4.104000091552734,0.3639317750930786,0,0,N,0.49570727348327637
00533_H_D_N_C7,24,252,4.203999996185303,0.34077584743499756,0,0,N,0.48846858739852905
00533_H_D_N_C7,26,258,4.303999900817871,0.3166458308696747,0,0,N,0.4841371178627014
00533_H_D_N_C7,28,264,4.4039998054504395,0.3329239785671234,0,0,N,0.4848749041557312
00533_H_D_N_C7,30,270,4.505000114440918,0.5927639007568359,1,0,N,0.4879961311817169
00533_H_D_N_C7,32,276,4.605000019073486,0.6665177345275879,1,0,N,0.49309641122817993
00533_H_D_N_C7,34,282,4.704999923706055,0.6871247291564941,1,0,N,0.5000245571136475
00533_H_D_N_C7,36,288,4.804999828338623,0.5708261728286743,1,0,N,0.5089350938796997
00533_H_D_N_C7,38,294,4.90500020980835,0.26291951537132263,0,0,N,0.5267136693000793
00533_H_D_N_C7,40,300,5.005000114440918,0.09503761678934097,0,0,N,0.5397141575813293
00533_H_D_N_C7,42,306,5.105000019073486,0.09390623867511749,0,0,N,0.555679976940155
00533_H_D_N_C7,44,312,5.204999923706055,0.08943220227956772,0,0,N,0.5671288967132568
00533_H_D_N_C7,46,318,5.304999828338623,0.09426712244749069,0,0,N,0.5666213035583496
00533_H_D_N_C7,48,324,5.40500020980835,0.10340774059295654,0,0,N,0.5718816518783569
00533_H_D_N_C7,50,330,5.50600004196167,0.10874225199222565,0,0,N,0.5797303318977356
00533_H_D_N_C7,52,336,5.605999946594238,0.1108185350894928,0,0,N,0.5874533653259277
00533_H_D_N_C7,54,342,5.705999851226807,0.11662356555461884,0,0,N,0.5911019444465637
00533_H_D_N_C7,56,348,5.806000232696533,0.11882171779870987,0,0,N,0.5935787558555603
00533_H_D_N_C7,58,354,5.906000137329102,0.11931471526622772,0,0,N,0.5941215753555298
00533_H_D_N_C7,60,360,6.00600004196167,0.1250946819782257,0,0,N,0.596692681312561
00533_H_D_N_C7,62,366,6.105999946594238,0.1421966403722763,0,0,N,0.5997437238693237
00533_H_D_N_C7,64,372,6.205999851226807,0.15960942208766937,0,0,N,0.6036723852157593
00533_H_D_N_C7,66,378,6.306000232696533,0.16678769886493683,0,0,N,0.6070163249969482
00533_H_D_N_C7,68,384,6.406000137329102,0.17489944398403168,0,0,N,0.60759437084198
00533_H_D_N_C7,70,390,6.50600004196167,0.17216819524765015,0,0,N,0.6097373366355896
00533_H_D_N_C7,72,396,6.60699987411499,0.1757771074771881,0,0,N,0.6094399094581604
00533_H_D_N_C7,74,402,6.706999778747559,0.1848377287387848,0,0,N,0.6113425493240356
00533_H_D_N_C7,76,408,6.807000160217285,0.19542305171489716,0,0,N,0.6124252676963806
00533_H_D_N_C7,78,414,6.9070000648498535,0.20002995431423187,0,0,N,0.6125546097755432
00533_H_D_N_C7,80,420,7.006999969482422,0.20287556946277618,0,0,N,0.6122442483901978
00551_H_D_N_C5,0,180,3.003000020980835,0.3364965617656708,0,0,N,0.43695423007011414
00551_H_D_N_C5,2,186,3.1029999256134033,0.3080296814441681,0,0,N,0.42853879928588867
00551_H_D_N_C5,4,192,3.203000068664551,0.28790992498397827,0,0,N,0.420702189207077
00551_H_D_N_C5,6,198,3.302999973297119,0.28301265835762024,0,0,N,0.4110422730445862
00551_H_D_N_C5,8,204,3.4030001163482666,0.27274054288864136,0,0,N,0.4011516571044922
00551_H_D_N_C5,10,210,3.503999948501587,0.26928743720054626,0,0,N,0.3935295045375824
00551_H_D_N_C5,12,216,3.6040000915527344,0.2435319870710373,0,0,N,0.38632965087890625
00551_H_D_N_C5,14,222,3.7039999961853027,0.22952063381671906,0,0,N,0.3785661458969116
00551_H_D_N_C5,16,228,3.803999900817871,0.22732295095920563,0,0,N,0.37795448303222656
00551_H_D_N_C5,18,234,3.9040000438690186,0.22263945639133453,0,0,N,0.40896838903427124
00551_H_D_N_C5,20,240,4.004000186920166,0.24806301295757294,0,0,N,0.3931841254234314
00551_H_D_N_C5,22,246,4.104000091552734,0.26825594902038574,0,0,N,0.38403618335723877
00551_H_D_N_C5,24,252,4.203999996185303,0.30022814869880676,0,0,N,0.37569209933280945
00551_H_D_N_C5,26,258,4.303999900817871,0.3476184904575348,0,0,N,0.3416905105113983
00551_H_D_N_C5,28,264,4.4039998054504395,0.42625507712364197,0,0,N,0.33534082770347595
00551_H_D_N_C5,30,270,4.505000114440918,0.6533434391021729,1,0,N,0.2932063341140747
00551_H_D_N_C5,32,276,4.605000019073486,0.6872844099998474,1,0,N,0.2976420223712921
00551_H_D_N_C5,34,282,4.704999923706055,0.6662036180496216,1,0,N,0.3202725946903229
00551_H_D_N_C5,36,288,4.804999828338623,0.6294788122177124,1,0,N,0.29718920588493347
00551_H_D_N_C5,38,294,4.90500020980835,0.5053401589393616,0,0,N,0.2923106253147125
00551_H_D_N_C5,40,300,5.005000114440918,0.43896350264549255,0,0,N,0.3095405697822571
00551_H_D_N_C5,42,306,5.105000019073486,0.3932044208049774,0,0,N,0.3237208127975464
00551_H_D_N_C5,44,312,5.204999923706055,0.33276376128196716,0,0,N,0.3367338478565216
00551_H_D_N_C5,46,318,5.304999828338623,0.28744253516197205,0,0,N,0.35086899995803833
00551_H_D_N_C5,48,324,5.40500020980835,0.2793354094028473,0,0,N,0.36771732568740845
00551_H_D_N_C5,50,330,5.50600004196167,0.3089156150817871,0,0,N,0.41228607296943665
00551_H_D_N_C5,52,336,5.605999946594238,0.3140259087085724,0,0,N,0.4483628273010254
00551_H_D_N_C5,54,342,5.705999851226807,0.30032336711883545,0,0,N,0.40664854645729065
00551_H_D_N_C5,56,348,5.806000232696533,0.2855844497680664,0,0,N,0.40065181255340576
00551_H_D_N_C5,58,354,5.906000137329102,0.3253464996814728,0,0,N,0.4097072184085846
00551_H_D_N_C5,60,360,6.00600004196167,0.3140527904033661,0,0,N,0.32986077666282654
00551_H_D_N_C5,62,366,6.105999946594238,0.2568646967411041,0,0,N,0.3941539227962494
00551_H_D_N_C5,64,372,6.205999851226807,0.2155855894088745,0,0,N,0.4475376605987549
00551_H_D_N_C5,66,378,6.306000232696533,0.2034807801246643,0,0,N,0.38201746344566345
00551_H_D_N_C5,68,384,6.406000137329102,0.203034907579422,0,0,N,0.3709242045879364
00551_H_D_N_C5,70,390,6.50600004196167,0.21627332270145416,0,0,N,0.387923002243042
00551_H_D_N_C5,72,396,6.60699987411499,0.21827878057956696,0,0,N,0.41714540123939514
00551_H_D_N_C5,74,402,6.706999778747559,0.2082851380109787,0,0,N,0.44783976674079895
00551_H_D_N_C5,76,408,6.807000160217285,0.2309943586587906,0,0,N,0.4182228147983551
00551_H_D_N_C5,78,414,6.9070000648498535,0.23777295649051666,0,0,N,0.426899254322052
00551_H_D_N_C5,80,420,7.006999969482422,0.22347646951675415,0,0,N,0.39110293984413147
00599_H_D_N_C7,0,180,3.0,0.1826332062482834,0,0,N,0.5158572793006897
00599_H_D_N_C7,2,186,3.0999999046325684,0.17473429441452026,0,0,N,0.5137767195701599
00599_H_D_N_C7,4,192,3.200000047683716,0.18096540868282318,0,0,N,0.5099402666091919
00599_H_D_N_C7,6,198,3.299999952316284,0.16919949650764465,0,0,N,0.503894031047821
00599_H_D_N_C7,8,204,3.4000000953674316,0.1489579826593399,0,0,N,0.49654126167297363
00599_H_D_N_C7,10,210,3.5,0.1521371454000473,0,0,N,0.4882468283176422
00599_H_D_N_C7,12,216,3.5999999046325684,0.15645283460617065,0,0,N,0.47885024547576904
00599_H_D_N_C7,14,222,3.700000047683716,0.14921991527080536,0,0,N,0.47019246220588684
00599_H_D_N_C7,16,228,3.799999952316284,0.1409376859664917,0,0,N,0.4622572064399719
00599_H_D_N_C7,18,234,3.9000000953674316,0.12955357134342194,0,0,N,0.45328524708747864
00599_H_D_N_C7,20,240,4.0,0.14803919196128845,0,0,N,0.44817861914634705
00599_H_D_N_C7,22,246,4.099999904632568,0.16716735064983368,0,0,N,0.4419793486595154
00599_H_D_N_C7,24,252,4.199999809265137,0.1709395796060562,0,0,N,0.43672892451286316
00599_H_D_N_C7,26,258,4.300000190734863,0.18505704402923584,0,0,N,0.43006065487861633
00599_H_D_N_C7,28,264,4.400000095367432,0.20312313735485077,0,0,N,0.41861745715141296
00599_H_D_N_C7,30,270,4.5,0.22394384443759918,0,0,N,0.4036562740802765
00599_H_D_N_C7,32,276,4.599999904632568,0.24837712943553925,0,0,N,0.38588765263557434
00599_H_D_N_C7,34,282,4.699999809265137,0.2768494486808777,0,0,N,0.36815184354782104
00599_H_D_N_C7,36,288,4.800000190734863,0.3044629693031311,0,0,N,0.3470483124256134
00599_H_D_N_C7,38,294,4.900000095367432,0.32163509726524353,0,0,N,0.32601219415664673
00599_H_D_N_C7,40,300,5.0,0.33590999245643616,0,0,N,0.30705058574676514
00599_H_D_N_C7,42,306,5.099999904632568,0.3504526913166046,0,0,N,0.29030802845954895
00599_H_D_N_C7,44,312,5.199999809265137,0.38385429978370667,0,0,N,0.2795485854148865
00599_H_D_N_C7,46,318,5.300000190734863,0.44593214988708496,0,0,N,0.2683095335960388
00599_H_D_N_C7,48,324,5.400000095367432,0.492575079202652,0,0,N,0.25850623846054077
00599_H_D_N_C7,50,330,5.5,0.5194922685623169,0,0,N,0.25225841999053955
00599_H_D_N_C7,52,336,5.599999904632568,0.538375735282898,1,0,N,0.2476142942905426
00599_H_D_N_C7,54,342,5.699999809265137,0.5611063838005066,1,0,N,0.23022231459617615
00599_H_D_N_C7,56,348,5.800000190734863,0.5791729092597961,1,0,N,0.21943296492099762
00599_H_D_N_C7,58,354,5.900000095367432,0.5861029624938965,1,0,N,0.21350036561489105
00599_H_D_N_C7,60,360,6.0,0.5942034721374512,1,0,N,0.20691585540771484
00599_H_D_N_C7,62,366,6.099999904632568,0.5940669775009155,1,0,N,0.19707931578159332
00599_H_D_N_C7,64,372,6.199999809265137,0.5893185138702393,1,0,N,0.18612900376319885
00599_H_D_N_C7,66,378,6.300000190734863,0.584447979927063,1,0,N,0.17956463992595673
00599_H_D_N_C7,68,384,6.400000095367432,0.5653453469276428,1,0,N,0.1769580841064453
00599_H_D_N_C7,70,390,6.5,0.542683482170105,1,0,N,0.17637674510478973
00599_H_D_N_C7,72,396,6.599999904632568,0.5391520261764526,1,0,N,0.17587009072303772
00599_H_D_N_C7,74,402,6.699999809265137,0.5235598087310791,0,0,N,0.17344102263450623
00599_H_D_N_C7,76,408,6.800000190734863,0.5256734490394592,1,0,N,0.1744004637002945
00599_H_D_N_C7,78,414,6.900000095367432,0.4701975882053375,0,0,N,0.1786220520734787
00599_H_D_N_C7,80,420,7.0,0.4332970082759857,0,0,N,0.18258781731128693
00612_H_D_N_C5,0,180,3.0,0.848876416683197,1,0,N,0.43012669682502747
00612_H_D_N_C5,2,186,3.0999999046325684,0.8444905281066895,1,0,N,0.42928552627563477
00612_H_D_N_C5,4,192,3.200000047683716,0.850999653339386,1,0,N,0.42831873893737793
00612_H_D_N_C5,6,198,3.299999952316284,0.8371108770370483,1,0,N,0.4287806749343872
00612_H_D_N_C5,8,204,3.4000000953674316,0.8030682802200317,1,0,N,0.4292271137237549
00612_H_D_N_C5,10,210,3.5,0.7841057777404785,1,0,N,0.4274909496307373
00612_H_D_N_C5,12,216,3.5999999046325684,0.7430906891822815,1,0,N,0.4289116859436035
00612_H_D_N_C5,14,222,3.700000047683716,0.7768555879592896,1,0,N,0.4330313801765442
00612_H_D_N_C5,16,228,3.799999952316284,0.7010467648506165,1,0,N,0.435679167509079
00612_H_D_N_C5,18,234,3.9000000953674316,0.553217887878418,1,0,N,0.43712472915649414
00612_H_D_N_C5,20,240,4.0,0.49842530488967896,0,0,N,0.4373599588871002
00612_H_D_N_C5,22,246,4.099999904632568,0.4915286898612976,0,0,N,0.4370585083961487
00612_H_D_N_C5,24,252,4.199999809265137,0.4700818657875061,0,0,N,0.4364781677722931
00612_H_D_N_C5,26,258,4.300000190734863,0.28973907232284546,0,0,N,0.43440940976142883
00612_H_D_N_C5,28,264,4.400000095367432,0.1934293657541275,0,0,N,0.4350062906742096
00612_H_D_N_C5,30,270,4.5,0.14839185774326324,0,0,N,0.4348297119140625
00612_H_D_N_C5,32,276,4.599999904632568,0.1362757384777069,0,0,N,0.43341362476348877
00612_H_D_N_C5,34,282,4.699999809265137,0.12846441566944122,0,0,N,0.4338282644748688
00612_H_D_N_C5,36,288,4.800000190734863,0.12576943635940552,0,0,N,0.43189188838005066
00612_H_D_N_C5,38,294,4.900000095367432,0.12360971421003342,0,0,N,0.42808499932289124
00612_H_D_N_C5,40,300,5.0,0.12033224105834961,0,0,N,0.4226987957954407
00612_H_D_N_C5,42,306,5.099999904632568,0.11988338083028793,0,0,N,0.41610684990882874
00612_H_D_N_C5,44,312,5.199999809265137,0.11817290633916855,0,0,N,0.4101177752017975
00612_H_D_N_C5,46,318,5.300000190734863,0.13806156814098358,0,0,N,0.4056766629219055
00612_H_D_N_C5,48,324,5.400000095367432,0.12374172359704971,0,0,N,0.4007266163825989
00612_H_D_N_C5,50,330,5.5,0.12389618903398514,0,0,N,0.40289536118507385
00612_H_D_N_C5,52,336,5.599999904632568,0.12394250184297562,0,0,N,0.4045105278491974
00612_H_D_N_C5,54,342,5.699999809265137,0.12655596435070038,0,0,N,0.4046999514102936
00612_H_D_N_C5,56,348,5.800000190734863,0.11792192608118057,0,0,N,0.4025518298149109
00612_H_D_N_C5,58,354,5.900000095367432,0.10402784496545792,0,0,N,0.4032289385795593
00612_H_D_N_C5,60,360,6.0,0.10377234220504761,0,0,N,0.4033122956752777
00612_H_D_N_C5,62,366,6.099999904632568,0.10425706207752228,0,0,N,0.40575647354125977
00612_H_D_N_C5,64,372,6.199999809265137,0.10401805490255356,0,0,N,0.40620294213294983
00612_H_D_N_C5,66,378,6.300000190734863,0.11526304483413696,0,0,N,0.40594545006752014
00612_H_D_N_C5,68,384,6.400000095367432,0.1276465803384781,0,0,N,0.4016471803188324
00612_H_D_N_C5,70,390,6.5,0.12729260325431824,0,0,N,0.3973449766635895
00612_H_D_N_C5,72,396,6.599999904632568,0.11810050159692764,0,0,N,0.4005733132362366
00612_H_D_N_C5,74,402,6.699999809265137,0.11598338186740875,0,0,N,0.4043704569339752
00612_H_D_N_C5,76,408,6.800000190734863,0.126196026802063,0,0,N,0.40900349617004395
00612_H_D_N_C5,78,414,6.900000095367432,0.12648269534111023,0,0,N,0.4146745502948761
00612_H_D_N_C5,80,420,7.0,0.13083386421203613,0,0,N,0.4242083728313446
00699_H_D_N_C8,0,180,3.0,0.22773225605487823,0,0,N,0.49435970187187195
00699_H_D_N_C8,2,186,3.0999999046325684,0.279096782207489,0,0,N,0.4875493347644806
00699_H_D_N_C8,4,192,3.200000047683716,0.4150371551513672,0,0,N,0.46894827485084534
00699_H_D_N_C8,6,198,3.299999952316284,0.6173005104064941,1,0,N,0.44447484612464905
00699_H_D_N_C8,8,204,3.4000000953674316,0.6174454689025879,1,0,N,0.40058213472366333
00699_H_D_N_C8,10,210,3.5,0.6506189107894897,1,0,N,0.3281666040420532
00699_H_D_N_C8,12,216,3.5999999046325684,0.7607755064964294,1,0,N,0.3258502185344696
00699_H_D_N_C8,14,222,3.700000047683716,0.8621948957443237,1,0,N,0.35275256633758545
00699_H_D_N_C8,16,228,3.799999952316284,0.8909762501716614,1,0,N,0.36085647344589233
00699_H_D_N_C8,18,234,3.9000000953674316,0.9070459604263306,1,0,N,0.3545956611633301
00699_H_D_N_C8,20,240,4.0,0.9141778945922852,1,0,N,0.34505435824394226
00699_H_D_N_C8,22,246,4.099999904632568,0.9151206612586975,1,0,N,0.3355761170387268
00699_H_D_N_C8,24,252,4.199999809265137,0.9213252067565918,1,0,N,0.3249770402908325
00699_H_D_N_C8,26,258,4.300000190734863,0.924618124961853,1,0,N,0.3247246742248535
00699_H_D_N_C8,28,264,4.400000095367432,0.9115541577339172,1,0,N,0.3160105049610138
00699_H_D_N_C8,30,270,4.5,0.8641461730003357,1,0,N,0.2901574969291687
00699_H_D_N_C8,32,276,4.599999904632568,0.9047815799713135,1,0,N,0.29128462076187134
00699_H_D_N_C8,34,282,4.699999809265137,0.9104045033454895,1,0,N,0.31452539563179016
00699_H_D_N_C8,36,288,4.800000190734863,0.9130042195320129,1,0,N,0.31630223989486694
00699_H_D_N_C8,38,294,4.900000095367432,0.8817599415779114,1,0,N,0.28253185749053955
00699_H_D_N_C8,40,300,5.0,0.7590184807777405,1,0,N,0.2466116100549698
00699_H_D_N_C8,42,306,5.099999904632568,0.48153242468833923,0,0,N,0.2315865159034729
00699_H_D_N_C8,44,312,5.199999809265137,0.34934255480766296,0,0,N,0.23243539035320282
00699_H_D_N_C8,46,318,5.300000190734863,0.3618231415748596,0,0,N,0.23932704329490662
00699_H_D_N_C8,48,324,5.400000095367432,0.3308238387107849,0,0,N,0.2542153596878052
00699_H_D_N_C8,50,330,5.5,0.25339275598526,0,0,N,0.29495203495025635
00699_H_D_N_C8,52,336,5.599999904632568,0.24140076339244843,0,0,N,0.35123705863952637
00699_H_D_N_C8,54,342,5.699999809265137,0.2424653023481369,0,0,N,0.3119361996650696
00699_H_D_N_C8,56,348,5.800000190734863,0.24783045053482056,0,0,N,0.27977806329727173
00699_H_D_N_C8,58,354,5.900000095367432,0.2509467303752899,0,0,N,0.2652449607849121
00699_H_D_N_C8,60,360,6.0,0.2612355351448059,0,0,N,0.25372472405433655
00699_H_D_N_C8,62,366,6.099999904632568,0.2682478725910187,0,0,N,0.2484772503376007
00699_H_D_N_C8,64,372,6.199999809265137,0.27301642298698425,0,0,N,0.24329592287540436
00699_H_D_N_C8,66,378,6.300000190734863,0.292151540517807,0,0,N,0.2277243733406067
00699_H_D_N_C8,68,384,6.400000095367432,0.3085545599460602,0,0,N,0.22507064044475555
00699_H_D_N_C8,70,390,6.5,0.29624807834625244,0,0,N,0.2384815663099289
00699_H_D_N_C8,72,396,6.599999904632568,0.2843322157859802,0,0,N,0.23045197129249573
00699_H_D_N_C8,74,402,6.699999809265137,0.29903092980384827,0,0,N,0.2040538638830185
00699_H_D_N_C8,76,408,6.800000190734863,0.3335396349430084,0,0,N,0.19463017582893372
00699_H_D_N_C8,78,414,6.900000095367432,0.3381640911102295,0,0,N,0.2131674885749817
00699_H_D_N_C8,80,420,7.0,0.2785348892211914,0,0,N,0.23435282707214355
00962_O_E_N_C5,0,180,3.003000020980835,0.5282447934150696,1,0,N,0.6397156715393066
00962_O_E_N_C5,2,186,3.1029999256134033,0.6019418239593506,1,0,N,0.6331726908683777
00962_O_E_N_C5,4,192,3.203000068664551,0.6130185723304749,1,0,N,0.6270866990089417
00962_O_E_N_C5,6,198,3.302999973297119,0.48329004645347595,0,0,N,0.6183983683586121
00962_O_E_N_C5,8,204,3.4030001163482666,0.3015470802783966,0,0,N,0.6068205237388611
00962_O_E_N_C5,10,210,3.503999948501587,0.27928823232650757,0,0,N,0.5955382585525513
00962_O_E_N_C5,12,216,3.6040000915527344,0.2649114429950714,0,0,N,0.583104133605957
